accX,accY,accZ,gyroX,gyroY,gyroZ,Activity
-0.854124,2.896926,12.955858,-0.482103,0.17005,-0.549326,1
-0.06736,-0.185764,9.337133,0.143128,0.075762,-0.230206,1
-0.417033,3.287464,11.254047,-0.002577,0.16409,-0.044238,1
-0.164209,2.322121,6.752608,-0.171812,-0.117327,0.254451,1
0.749641,2.9095,8.725056,0.092451,0.044344,-0.044843,1
-1.02896,1.641936,9.076226,-0.616108,-0.738908,-0.11052,1
1.73579,0.642763,9.841734,0.393025,-0.152892,0.174867,1
0.339045,1.831591,11.979289,0.105941,0.072747,-0.312218,1
-0.724493,3.295547,7.770641,-0.045943,-0.083984,-0.177277,1
0.135169,2.293531,12.893588,0.435437,-0.106141,0.104318,1
0.343386,1.339415,9.935888,-0.031181,0.043179,0.004018,1
0.519719,1.881288,11.948603,-0.020847,-0.138552,0.049381,1
1.082399,-0.247585,13.436808,-0.447009,0.106939,-0.236825,1
-0.289947,1.774709,13.686938,-0.119493,-0.12323,0.334008,1
-0.644709,1.874402,9.347312,0.169652,-0.241964,0.16165,0
0.450114,2.229015,7.858358,-0.132297,0.000501,-0.054292,1
-0.056283,1.657803,8.132439,0.047822,0.067756,-0.123398,1
-1.078208,0.944686,10.2426,0.067004,0.002663,0.133134,1
-0.173489,2.029031,7.325467,0.02867,0.045848,-0.280704,1
0.187859,2.387236,6.75635,0.039156,0.071775,-0.091835,1
1.258882,1.222358,8.609197,-0.070734,0.083752,0.376289,1
-0.495021,2.592459,11.816428,-0.338818,-0.142003,-0.303091,1
0.726739,1.589994,9.773775,-0.275124,-0.16439,0.071819,1
0.641266,1.380579,7.53069,0.212291,-0.185117,0.126782,1
-0.679736,1.062491,12.996274,-0.000982,-0.101299,-0.136961,1
-0.122595,1.399889,8.302036,0.218819,-0.293993,0.120933,1
-0.391436,2.690954,8.687185,0.249374,0.37362,0.537128,1
1.179996,3.581901,12.076287,-0.297686,-0.37276,0.231814,1
-0.867446,3.972439,10.283166,0.330805,-0.005406,0.091683,1
0.65399,1.746568,6.971902,-0.078033,-0.056602,0.124799,1
-0.742456,3.661236,11.060051,0.081942,-0.407306,-0.440075,1
-1.768572,1.632805,9.233549,0.323078,0.191199,0.44275,1
-0.327818,3.048111,12.514127,0.110602,-0.231109,0.089706,1
0.655337,1.419648,6.656208,0.666905,0.570362,0.400631,1
-0.383353,2.454596,6.747518,0.11153,-0.366194,-0.007239,1
0.463885,2.032623,7.305109,-0.137856,0.251506,0.472823,1
0.984353,1.650019,9.729917,0.234139,-0.058608,0.10266,1
0.227677,3.612887,11.707305,-0.495533,-0.266546,0.049368,1
-0.458047,3.843707,8.494236,0.289171,0.129661,0.162088,1
0.363744,1.602118,7.231911,0.075235,0.034323,-0.333105,1
0.751587,2.547852,10.750345,0.193031,-0.148692,0.019215,1
0.305365,2.630031,11.395952,0.210546,-0.050868,-0.112343,1
0.990041,1.448388,9.530082,0.312226,-0.087575,0.00501,1
2.46223,0.237406,11.792477,0.211673,0.008382,-0.027907,1
0.465831,1.775308,13.665832,0.194612,0.28038,0.509784,1
0.020956,2.422712,6.93927,-0.038949,-0.174245,0.108738,1
-0.531545,1.181792,10.755284,-0.078734,-0.367759,-0.198472,1
0.892744,1.059347,7.109615,0.043154,0.023767,-0.149695,1
0.348326,1.47653,10.722952,-0.057903,-0.096256,-0.118228,1
1.40887,3.203189,8.231383,-0.030194,-0.211004,0.039416,1
-0.081281,1.865271,7.943232,0.259908,0.509651,-0.161347,1
-0.156425,2.640659,6.471792,-0.03896,-0.065556,0.123729,1
-0.141156,2.040557,9.459878,-0.27977,-0.105438,0.511755,1
-0.25013,2.4525,9.497001,0.018708,0.089882,0.102414,1
0.576002,2.433789,12.419823,0.024748,-0.156769,-0.142839,1
-0.36569,1.538052,9.12712,0.070866,0.111716,-0.15225,1
-0.063917,1.48611,9.561666,0.298283,-0.350159,0.374892,1
0.661175,2.408641,7.909103,-0.20636,-0.373584,-0.126176,1
-0.71192,1.977987,9.4012,-0.386858,0.188977,-0.355087,1
0.995879,2.336641,10.222243,0.038017,-0.144159,-0.088898,1
1.680705,1.931883,9.638008,0.273318,-0.178566,-0.699613,1
-0.94259,1.838477,10.314601,-0.23965,-0.190261,0.272718,1
-0.208217,2.652784,7.611671,0.677908,0.006891,0.520298,1
0.861908,1.88982,7.348968,0.110476,0.099751,-1.326062,1
-0.017963,1.845961,7.039112,0.577999,-0.123959,0.51786,1
-0.147294,2.242038,6.883136,0.015079,0.107361,-0.09524,1
-0.23097,2.251767,6.904093,-1.10646,0.115001,0.059218,1
-0.108225,2.812801,7.128327,0.060759,0.173487,0.656491,1
-0.335452,3.531007,6.290818,0.090384,-0.16502,0.313078,1
1.814976,2.182012,8.252788,0.191121,0.100293,-0.23573,1
0.334704,4.05387,8.038284,-0.003282,-0.167544,-0.448943,1
-0.646805,0.994232,9.732611,0.408819,0.191438,-0.119178,1
-0.32243,3.528463,11.717483,0.145951,0.38397,-0.073297,1
-0.586331,1.768572,9.613608,0.044219,-0.472234,-0.596853,1
-1.482218,2.395918,8.931178,-0.122595,-0.090593,0.167468,1
1.149011,0.552202,11.836187,0.34565,-0.127536,-0.094223,1
1.843566,1.675616,12.722194,0.009921,0.406429,-0.467598,1
-1.104852,2.58213,12.970827,0.087217,-0.286206,-0.16069,1
1.192271,2.056723,11.54609,0.140072,-0.228847,-0.023951,1
1.115929,1.541794,7.628287,0.24555,-0.11251,5.7e-05,1
-0.809068,2.380051,9.175619,-0.469885,-0.083927,-0.346212,1
-0.703387,1.058898,11.147319,0.234946,-0.132808,-0.029092,1
-0.748144,1.989513,9.366772,-0.158497,0.003476,0.252071,0
0.640518,0.738864,8.610844,-0.127859,-0.051263,-0.221652,1
0.640518,0.861758,11.068433,0.087756,-0.162524,0.161733,1
-0.407752,2.434687,9.145532,-0.042553,0.033708,-0.683648,1
0.299976,1.893263,7.007677,0.066387,-0.339877,-1.377947,1
-0.754581,2.811903,8.534951,-0.197059,0.085487,0.186429,1
-1.093027,3.71243,10.9159,-0.25053,-0.138206,0.160658,1
1.507365,2.943329,10.687625,-0.633193,0.043192,-0.000142,1
-0.456251,4.344865,8.517139,0.285573,0.151837,0.436457,1
0.424368,2.924169,7.856263,-0.027482,0.083019,-0.410017,1
0.008383,2.380051,7.293284,0.587093,-0.300101,0.317059,1
0.042512,2.640808,13.444891,-1.056486,0.086563,0.437818,1
-0.105081,2.120041,10.109976,-0.283639,-0.13477,0.253219,1
1.889072,0.571362,6.638994,-0.080069,-0.11358,0.302452,1
-0.796793,1.990112,9.813593,-0.538333,-0.056407,0.094416,1
-0.378413,2.997517,10.988499,0.28736,0.169253,0.289548,1
-0.026645,3.504063,11.125764,0.847982,-0.061355,0.288899,1
-0.433499,3.475622,11.97884,0.558729,0.072171,0.248085,1
0.725242,2.367028,13.321548,-0.254615,0.174433,-0.15934,1
-0.789009,2.782863,9.915231,-0.211826,0.080383,-0.030206,1
-0.289199,1.505569,6.772816,0.01208,-0.348824,0.051818,1
1.016686,1.523981,9.16095,-0.60608,-0.247776,0.300015,1
0.028441,3.052752,6.866671,0.132737,-0.037369,-0.110136,1
-1.353785,1.089135,10.116263,0.272641,0.530003,-0.031146,1
-0.569715,0.561482,9.842333,-0.000545,0.02306,-0.050996,0
-0.070354,4.618346,10.860366,-0.170004,-0.635794,-0.102691,1
-0.746797,2.985242,13.08489,-0.115704,-0.200719,-0.133911,1
-0.28351,4.078718,11.036849,-0.014783,0.333527,0.010887,1
-0.859213,1.71693,8.092322,0.001102,0.008086,0.029267,0
-0.786465,2.362986,8.297695,-0.22876,-0.030328,0.268685,1
0.05269,2.75068,7.024143,-0.437229,0.332909,0.061324,1
0.369132,3.46245,8.313861,0.535177,-0.015227,0.007173,1
-0.02874,2.061663,13.030104,-0.073102,0.272376,0.085416,1
-0.07709,0.152084,10.820698,0.009703,-0.041583,0.066066,1
-0.643961,1.179547,12.191847,0.481277,0.286568,0.466423,1
-1.253793,3.285967,10.030042,0.178624,0.20704,0.298697,1
-0.219743,2.408042,6.322702,-0.191853,-0.434962,0.131107,1
-0.682281,3.043022,11.100317,-0.273542,-0.087501,0.089811,1
0.14894,1.498683,12.970677,0.175269,-0.265575,0.015578,1
-0.454904,2.257755,10.995834,-0.164984,-0.094311,-0.205884,1
-0.192649,2.831512,6.392157,0.083168,0.476039,0.19447,1
-0.287702,2.989583,8.628657,0.498641,0.035466,0.021992,1
-0.296084,1.234034,9.650582,-0.000874,0.007101,0.019615,0
-0.547112,1.075663,9.928853,0.41536,-0.183923,0.034417,0
0.299827,3.468437,11.129356,-0.62638,-0.006729,-0.479816,1
-0.368983,2.584226,6.723419,-0.671477,0.08542,0.111908,1
-0.665815,1.141376,13.218861,0.424316,-0.070162,0.045064,1
0.689915,1.421145,6.8047,0.00842,0.079153,-0.023196,1
-0.313897,1.921105,7.509135,0.552892,0.311414,0.330671,1
0.260309,2.542164,7.851323,0.638046,0.890349,0.232907,1
-0.751288,2.681823,8.692424,-0.029312,0.039651,-0.314135,1
0.7212,-0.563129,10.955268,0.009579,-0.150153,0.172896,1
0.567919,3.460803,8.291558,-0.079696,-0.025547,0.306774,1
1.097667,2.794688,11.634556,0.199555,-0.116794,-0.227815,1
-0.708327,1.063389,8.400681,0.239662,0.136413,-0.407052,1
-0.614921,2.856959,8.793614,-0.310011,-0.257392,0.0772,1
0.593067,1.123863,8.414452,-0.301629,0.595399,0.262579,1
0.352517,2.420616,11.351644,0.218832,0.154497,-0.283333,1
-0.213306,2.885549,8.094867,0.11336,0.073815,-0.131669,1
-0.022004,4.143983,10.359807,0.221536,-0.0428,-0.543661,1
-0.183219,2.111808,7.543563,-0.040685,0.095468,0.037359,1
1.152004,1.72172,13.268408,0.198908,-0.335248,-0.667922,1
0.236358,3.307522,9.273516,0.34474,-0.032783,0.34738,1
0.647553,3.972439,12.337943,-0.32859,0.226751,-0.60504,1
-0.48065,0.357756,9.578731,0.276547,-0.003468,-0.03743,1
0.052092,1.870211,7.94877,-0.209329,0.099599,-0.02036,1
0.061821,4.253255,10.435849,-0.019813,0.217044,-0.000193,1
-0.077539,2.853666,6.084547,-0.039959,0.066721,0.439578,1
-0.361199,0.696651,10.322534,0.463327,0.093923,-0.06231,1
0.513283,2.713857,6.422993,0.124729,-0.20401,0.035008,1
-0.912353,1.905687,9.189391,0.005367,-0.005121,0.007994,1
-0.311502,2.590064,7.979906,0.273398,0.001604,-0.256676,1
-0.511935,3.473976,11.421399,0.112229,-0.122463,-0.077166,1
0.189955,3.93367,13.923745,-0.421191,-0.301314,0.142152,1
0.179327,2.802173,8.853639,0.132061,0.016246,-0.054906,1
-0.48065,2.553241,8.189021,0.208684,-0.051283,0.168128,1
1.080603,1.085992,7.994575,0.028359,-0.006498,-0.03805,1
1.017135,2.411336,8.974887,0.399311,0.443181,0.065255,1
-0.694556,1.147214,9.702374,0.13513,-0.505847,-0.314598,1
-0.237406,0.532293,12.90212,0.057249,-0.006345,-0.279073,1
0.048349,0.991388,7.770641,0.019263,-0.245767,-0.117723,1
0.670456,1.675765,7.158414,0.267046,-0.056721,-0.056596,1
-0.657283,1.172512,9.667047,-0.061533,0.130879,0.17147,1
1.142873,0.856669,6.6601,0.039662,0.127115,0.065657,1
-1.107247,1.241369,10.90632,-0.064301,0.021104,-0.01984,1
0.292492,4.293222,11.702514,-0.268468,0.123174,0.023773,1
-0.488135,1.801354,7.851622,0.012478,0.010683,0.207341,1
0.689017,2.056124,8.351433,-0.718924,0.582564,-0.472444,1
-1.001418,4.456832,10.529404,0.181469,0.472607,0.139414,1
-0.004042,2.969076,7.336244,0.242087,-0.045986,0.199767,1
1.411714,0.900228,10.357711,-0.543852,-0.417411,0.033508,1
-0.786465,2.196383,8.91082,-0.177484,-0.087095,-0.00443,1
2.01017,1.682052,6.702911,-0.180153,-0.145367,0.017263,1
-1.360521,1.259631,11.348201,0.05032,-0.058499,-0.152718,1
-0.108973,1.713337,10.695409,0.118504,0.092768,0.214548,1
0.564626,1.684896,12.884307,0.210613,0.359502,-0.194247,1
-0.651445,2.153422,6.954388,-0.029277,-0.073616,-0.043792,1
-0.569117,2.148482,6.746022,-0.19073,0.216651,-0.256024,1
0.979114,1.513353,9.028475,0.696398,-0.260144,0.34735,1
-0.032183,2.364333,7.773784,-0.483054,0.274143,0.136555,1
-0.381557,2.958598,11.940819,-0.122214,0.323249,-0.466895,1
-0.104932,2.722688,10.126891,0.010702,0.000593,0.013301,0
-0.623004,1.224005,9.636211,-0.008366,0.063866,0.160243,1
-0.190404,4.31343,9.84862,-0.084076,0.036733,0.184292,1
0.415686,4.883445,8.473429,0.292401,0.056456,0.004679,1
-1.079405,1.392105,9.361682,-0.116326,-0.000833,-0.041605,1
0.599653,1.32744,6.792724,-0.047252,-0.186587,0.12702,1
-0.701741,3.783981,9.421408,0.149004,-0.186339,0.06633,1
0.393681,3.770659,11.342663,-0.261484,0.092555,-0.468523,1
-0.227078,1.955084,7.335645,-0.231757,-0.391819,-0.218974,1
0.005089,3.800746,9.298813,-0.035071,-0.073922,-0.251348,1
1.097967,2.201173,11.818374,0.033655,0.212622,-0.11708,1
-0.049397,0.954266,11.055859,-0.07851,-0.052968,0.268323,1
-0.097747,2.312092,8.507558,0.218066,0.246937,-0.338734,1
-1.724564,0.450413,11.899954,-0.010348,-0.023901,0.326473,0
-0.422571,4.141737,10.610835,0.023366,0.113687,-0.349685,1
0.586031,2.937491,8.874745,-0.020522,0.041371,-0.082363,1
-1.166524,3.490442,8.613538,0.434173,-0.113135,0.044076,1
0.323477,1.96661,8.065228,-0.203212,-0.698429,0.029045,1
-0.110919,2.323917,7.159462,0.110578,0.756165,0.175208,1
0.555046,2.120041,8.712183,0.032753,-0.33454,0.243322,1
0.410147,2.715353,8.676856,0.072074,0.101227,0.25298,1
-0.498613,3.680546,9.280551,0.177692,-0.139,0.192046,1
3.221002,1.818119,8.767867,0.205523,-0.086018,0.041948,1
-0.748893,2.589166,8.930579,-0.175812,-0.161116,-0.195393,1
0.213456,3.509153,13.828543,-0.499286,-0.255151,0.073808,1
-0.389041,3.620072,7.947423,-0.064593,-0.33192,-0.126485,1
-0.98106,1.165476,12.117751,0.033976,-0.333916,-0.025872,1
-2.368974,1.07237,12.845089,-0.197105,0.065199,0.402723,0
1.182092,0.823737,9.094638,0.131836,0.172691,-0.329689,1
0.039218,1.864672,5.950576,-0.371697,-0.470294,-0.00028,1
-0.272433,1.948199,7.763306,-0.458342,-0.186309,-0.219935,1
0.791704,1.396446,11.81059,-0.59508,0.246581,0.455885,1
-0.343236,3.498225,12.504397,-0.520878,0.512387,0.083365,1
0.036075,0.312101,8.354726,0.145137,-0.205946,-0.35216,1
-0.145647,3.636687,8.038135,0.119286,-0.02134,-0.11418,1
-0.654738,0.856369,8.759485,0.123281,0.068087,-0.126227,1
-0.227677,2.147883,9.099428,0.091018,0.039816,-0.186246,1
-0.143701,2.261198,8.960816,0.427379,-0.070697,-0.063261,1
-0.392334,1.256786,11.990067,0.001797,0.22211,-0.531006,1
0.443079,1.710343,10.422377,0.074338,-0.086952,-0.150534,1
-0.788111,3.6066,10.859019,0.190377,0.003989,0.136342,1
-0.320933,2.799928,7.136559,0.260772,0.124139,-0.167362,1
-0.237107,4.436175,11.183394,0.163224,0.032848,0.045267,1
-0.640518,2.490222,12.238101,0.186285,0.27007,-0.216096,1
-0.436642,2.240541,6.990014,0.162771,-0.28642,-0.022613,1
-1.12985,1.672173,6.545289,-0.009914,-0.033898,-0.049967,0
-0.321831,3.225493,8.794362,0.208789,0.169,-0.260033,1
-0.166154,3.018024,11.637699,-0.030249,-0.015281,-0.246153,1
0.510588,2.379153,6.639144,0.132973,0.239914,-0.583973,1
-1.180894,0.719853,8.148306,-0.635549,-0.352408,0.074387,1
1.456322,0.612077,10.278526,-1.004493,-0.060057,-0.567975,1
0.070803,1.936224,7.898325,-0.388109,-1.152988,0.056917,1
0.383652,1.044378,9.353599,0.120238,-0.253654,-0.079625,1
0.262554,1.725612,6.658005,0.035428,0.563602,0.131187,1
0.214055,1.619033,6.643485,-0.043822,-0.546305,-0.033835,1
0.161814,2.032623,7.106023,0.055134,0.190855,-0.218055,1
0.254022,2.224674,9.994417,-0.075631,0.245951,0.104794,1
0.328267,1.6111,7.595804,0.445386,-0.220442,0.019709,1
0.246388,2.648293,14.415173,0.355791,-0.09045,0.062939,1
-0.454455,2.488276,6.588549,0.303595,0.054346,0.239584,1
-0.087269,4.069887,8.609796,0.009719,0.879219,0.084729,1
-0.002395,3.757786,10.799742,-0.007942,-0.357754,0.074065,1
-0.097896,3.202291,7.023844,0.165573,0.081575,0.214121,1
-0.89948,1.869762,7.435338,0.350122,0.07966,-0.382946,1
0.352816,3.5343,7.503147,0.207576,-0.055072,-0.354018,1
0.059576,3.016377,11.342513,0.000499,0.099033,-0.010422,1
0.145348,2.914439,6.365663,0.009885,-0.414199,-1.001054,1
-0.915197,1.08659,9.875414,-0.27842,0.186561,-0.100792,1
-1.161435,3.129392,11.316617,0.081548,0.157599,-0.087661,1
-0.803978,4.514163,10.764116,-0.634501,-0.405057,0.190237,1
-0.205972,2.737807,6.844816,0.186623,-0.023003,-0.196972,1
1.118923,0.417033,8.807235,0.151942,-0.033528,-0.237374,1
0.025746,3.457809,9.693392,-0.154519,-0.143098,-0.111364,1
-0.924478,3.352129,9.33384,0.058559,0.019966,-0.321711,1
0.776435,1.266816,6.772367,-0.365042,-0.272025,0.17456,1
0.331561,1.269959,7.898026,-0.229051,-0.360654,-0.274311,1
0.240699,-2.963088,13.939612,0.388233,0.068677,-0.253449,1
0.026345,1.430276,13.61868,-0.270466,-0.435582,0.242951,1
0.059426,1.501827,8.009095,0.002353,0.102476,-0.015437,1
-0.021405,2.574197,6.943611,-0.218465,0.516496,0.021383,1
-0.459544,1.374741,7.10752,-0.020311,-0.219681,0.129471,1
0.135169,1.884282,7.705227,0.375232,-0.276902,0.230941,1
0.349373,1.483266,9.68965,-0.390918,0.504193,0.24063,1
0.09116,1.090183,10.207124,0.015016,-0.008987,0.00029,1
0.084125,3.230881,7.998018,0.261674,0.154434,0.432878,1
0.37976,1.416654,6.486012,0.393043,-0.027183,0.172672,1
-0.175285,2.932552,10.666369,-0.019099,-0.170722,-0.118762,1
-0.036225,2.973117,13.775404,0.233925,0.004412,-0.247722,1
0.187859,0.781225,6.911877,0.090436,0.033003,-0.110681,1
0.723595,1.445843,7.298672,-0.09426,0.155639,0.012357,1
0.173789,1.761537,12.333452,-0.058248,-0.062818,0.46921,1
-0.207319,1.958827,6.912475,-0.206421,0.085795,-0.268067,1
-0.858615,2.848127,11.876602,-0.049181,0.152317,0.094076,1
-0.471969,0.247136,14.231954,0.022153,-0.026287,0.039321,1
-0.924328,1.356928,11.32979,-0.138528,-0.05252,-0.013994,1
-0.168849,2.730173,5.861062,-0.132895,-0.086405,-0.220167,1
0.527653,1.768872,7.822882,-0.205976,-0.314823,0.368184,1
-1.058599,0.548759,10.327175,-0.011381,0.014635,0.016793,0
0.667761,0.76925,10.635084,-0.392031,-0.218138,0.165335,1
1.185086,1.886377,12.989239,-0.107975,-0.052277,-0.160025,1
-0.231269,3.887715,7.629035,-0.031136,-0.077597,0.184201,1
-0.962798,1.328338,11.811638,-0.308007,0.023902,-0.003019,1
1.607807,2.052981,12.365037,-0.082578,-0.458759,-0.10826,1
-1.053509,1.346749,8.801098,0.772356,0.599321,0.332759,1
-0.6013,1.661545,13.403278,-0.330184,0.226772,-0.556058,1
0.297132,1.341061,6.819668,0.12091,0.366052,0.128863,1
-0.05299,4.319567,8.671019,0.077614,0.118217,0.036645,1
-0.322729,2.528841,11.285482,-0.522016,-0.336831,0.417972,1
-0.335003,1.872307,8.172854,-0.517374,-0.299054,0.078125,1
-0.76955,3.944148,8.781189,0.471976,0.406459,0.623988,1
-0.506397,2.65937,7.267836,-0.043369,0.209489,-0.267413,1
0.243693,0.857118,12.981006,0.345334,0.041933,0.004549,1
0.770747,2.431843,9.650881,-0.078982,0.153564,-0.205719,1
-0.355511,0.544717,8.293204,0.26149,-0.017618,-0.341125,1
-0.474064,1.299448,8.522976,0.241326,-0.250026,-0.086534,1
0.825384,2.745141,6.591992,-0.169587,-0.032502,0.090397,1
0.536484,2.056573,6.634503,0.129343,0.216515,-0.095733,1
1.129551,2.299967,8.849148,-0.122668,0.402629,0.034858,1
-1.21652,0.57241,13.064532,0.013571,-0.174781,-0.353972,1
-0.280666,2.730622,11.511362,0.063238,0.186113,-0.007289,1
-0.273631,2.752027,6.209986,-0.248048,0.246277,0.00956,1
-0.047451,1.76468,6.940168,0.241836,0.088148,-0.062066,1
1.624272,1.14946,10.886561,-0.35309,0.087706,0.405483,1
-0.497116,2.940934,10.323582,0.513095,0.523406,0.414443,1
-0.025896,2.850522,7.635173,0.254173,0.118366,-0.068802,1
-0.454305,0.651445,7.313791,-0.033575,-0.017969,0.043994,1
-1.613046,4.208498,11.061248,0.029502,0.65619,0.011545,1
0.888702,1.426384,7.127428,0.148017,0.051622,-0.051026,1
0.309257,2.487677,7.751481,0.345577,-0.06969,-0.09064,1
-0.072599,1.943708,8.833281,0.246696,-0.064572,0.092907,1
-0.45685,2.634372,7.120094,-0.025272,0.218756,-0.216393,1
-0.571512,3.893404,10.593171,0.472034,0.078916,-0.717229,1
-0.453108,3.051854,10.516082,0.139334,0.158148,0.03177,1
0.994981,1.512305,7.398664,-0.888411,0.192287,0.496345,1
-0.890199,1.883833,10.065519,0.371527,0.346964,-0.026213,1
-0.008083,3.305875,12.405303,-0.141958,0.294463,-0.066691,1
-0.617316,1.359922,11.026969,0.32712,0.011347,0.072239,1
-0.460892,1.45692,7.073391,-0.067721,-0.149809,0.009441,1
1.210383,4.074976,11.920012,-0.025388,-0.160122,0.347165,1
-0.279319,2.16405,7.968529,0.029821,-0.092705,-0.167464,1
0.591869,2.068548,8.743767,-0.03331,0.09581,-0.240849,1
-0.308658,2.926714,8.216713,-0.219082,-0.003153,0.227292,1
0.469574,0.42317,9.377849,-0.09577,-0.241989,0.03717,1
-0.074096,1.734144,9.726623,-0.077523,0.210633,-0.144826,1
0.791404,2.346371,7.648195,-0.224781,-0.016472,-0.094333,1
-0.253573,2.098187,6.594836,0.171989,-0.046991,0.003256,1
0.792003,2.301614,11.846066,-0.276916,0.163946,0.045903,1
-0.858615,3.190914,11.466904,0.010545,0.589213,0.381217,1
0.96654,1.310225,9.094189,0.306421,-0.299782,0.32385,1
0.75518,1.552871,13.115277,0.249802,-0.006714,-0.310237,1
2.152224,1.688489,9.618398,-0.48108,-0.034766,-0.029778,1
-0.632285,3.070565,11.242521,0.083351,0.265692,-0.216245,1
-0.638572,1.154399,9.808353,0.255784,-0.123942,-0.083265,1
-0.245939,3.637586,11.604319,-0.206351,-0.575032,-0.145502,1
-0.512235,2.476301,10.287657,-0.424916,0.353965,0.990753,1
0.281714,3.263963,7.982899,-0.033874,0.395633,0.468897,1
0.753234,1.469045,8.440498,0.125855,0.069759,-0.451586,1
-0.039218,1.906735,9.657018,-0.171123,0.088303,0.08907,1
0.906665,0.364043,10.172995,-0.037951,0.13345,0.032718,1
-0.407902,1.254841,6.211184,0.157186,-0.041367,0.221679,1
-0.37018,2.07738,12.498709,-0.097943,-0.052813,0.103084,1
0.998124,0.685425,6.308032,0.102471,-0.057001,-0.253834,1
0.334405,3.292104,7.513326,0.166683,-0.073367,0.234722,1
0.353116,1.482816,11.761791,0.15363,-0.19699,0.067414,1
0.136217,2.684368,8.85768,0.614439,0.389104,0.391054,1
-0.539927,0.83182,11.81044,-0.01532,0.14523,0.336936,1
-0.75488,1.627266,9.524843,0.014323,0.006434,-0.020082,0
0.192051,2.818788,9.33399,-0.129907,0.254281,-0.247149,1
-0.698597,3.421585,10.711875,0.132952,0.349672,0.016539,1
0.563877,1.970353,7.64595,-0.254178,0.041003,-0.022322,1
0.488285,1.232088,11.530522,0.323679,0.0243,0.014959,1
0.454006,0.911006,7.29957,-0.015392,0.534121,0.151568,1
-0.450713,4.177962,9.593101,-0.192372,-0.343596,0.130342,1
0.181872,1.729054,7.523505,0.13835,0.412934,-0.082438,1
-1.021476,3.621419,9.340127,0.181069,-0.228245,0.056879,1
1.674268,2.19279,10.968142,0.330879,0.020175,-0.356018,1
-0.283061,2.198778,12.011173,-0.196155,-0.064563,0.076571,1
-0.236358,3.81317,11.438763,0.353957,0.508959,0.331095,1
0.884361,2.378853,8.499625,-0.108468,0.081166,-0.118212,1
1.064137,1.436862,8.972791,-0.11597,0.112884,0.240295,1
-0.403112,0.668809,9.846674,0.003868,-0.029969,-0.027327,0
1.290317,3.791166,12.433445,0.124651,0.00147,-0.015888,1
-1.225352,1.195264,11.703862,0.411025,0.208959,0.329014,1
0.352068,2.134861,8.144863,0.139087,0.066486,0.181288,1
0.18756,3.563041,7.710915,0.24672,-0.235789,0.258205,1
-0.77913,1.578617,10.678045,0.012443,-0.029267,-0.033745,1
-0.37497,2.210154,11.078911,0.2631,-0.056559,0.149595,1
-1.34166,2.668201,8.881032,0.523053,0.65281,0.077016,1
0.081281,1.250799,8.062234,0.095282,0.444851,0.138767,1
0.17798,2.246079,6.306386,0.07876,0.14495,-0.367744,1
-0.37018,2.279011,11.664943,0.201193,0.338996,0.288323,1
-0.67345,1.331331,7.331454,0.46182,0.256305,0.385168,1
0.20178,2.099534,7.211853,-0.18206,-0.246739,0.09698,1
-0.792003,2.008374,8.431816,-0.001841,0.126938,0.636722,1
-0.306413,0.618364,14.362034,-0.143645,0.095447,-0.050394,1
-0.300725,2.412683,9.455088,-0.483171,-0.491699,0.069815,1
-0.23546,1.871708,7.205865,0.251571,0.144466,-0.186789,1
-0.15852,1.61574,9.592053,0.026021,0.439546,0.311121,1
-0.364642,0.647404,7.478598,-0.910785,-0.298848,-0.093595,1
0.024699,2.337539,8.591234,-0.128462,-0.086156,-0.021565,1
0.870141,1.330583,14.197227,-0.212244,0.03954,0.029677,1
-0.763562,1.449436,9.567953,0.234028,0.096745,-0.311199,1
0.117655,1.861679,8.766819,0.030048,0.194843,-0.318021,1
0.063917,2.101779,8.747809,-0.081367,-0.012231,0.218017,1
0.299677,3.939508,9.758058,-0.051989,0.169754,0.064998,1
-0.789009,1.55826,9.602531,0.033462,-0.002372,-0.007457,1
0.343835,1.315914,6.409372,0.205769,-0.127467,0.389252,1
-0.451761,1.241668,9.631721,0.011631,0.251464,0.221822,1
-0.450563,2.421514,9.407487,-0.060151,-0.371293,-0.071901,1
-0.248483,3.570375,11.386073,-0.371723,-0.074109,-0.118328,1
1.354833,1.89925,9.881102,0.437141,0.15451,-0.228642,1
0.364193,3.497776,7.43444,0.107494,-0.042459,0.074557,1
1.168021,1.812431,7.705975,-0.108579,0.071999,0.141915,1
-0.949026,1.250649,8.114775,0.032503,-0.02169,-0.006806,1
-0.51912,2.587669,7.358248,-0.147721,0.331098,0.424731,1
0.757724,3.453169,11.323054,0.063523,-0.032282,-0.278776,1
0.30761,1.820963,7.021898,0.188468,0.227387,-0.147128,1
0.509989,2.666705,12.027339,0.060437,-0.362053,-0.241742,1
-0.529,1.79851,8.227491,-0.028328,0.237898,0.085388,1
0.532892,1.736838,7.04001,-0.01352,-0.270186,0.057838,1
-0.625849,1.847309,9.558074,-0.141971,-0.153378,0.171632,1
0.807421,1.356329,9.225765,0.208137,0.032825,0.271595,1
0.447869,-0.210762,14.411731,-0.184136,-0.051949,0.248876,1
-0.479752,3.451523,7.822134,0.042746,0.147114,0.167382,1
1.289718,2.195934,12.179722,-0.04932,-0.011537,0.177244,1
0.141905,2.867437,10.927576,-0.082634,-0.097703,0.232056,1
-0.279918,3.025808,8.439001,0.024189,0.126159,-0.012592,1
1.018033,1.366059,6.361172,0.097356,0.116165,-0.274456,1
