accX,accY,accZ,gyroX,gyroY,gyroZ,Activity
0.320783,0.431253,12.678036,0.50894,-0.692432,0.532131,1
-0.109722,1.487906,7.16051,0.2299,0.154182,0.021376,1
-1.628164,3.756738,10.419532,0.647498,-0.09653,0.225882,1
0.125439,2.140698,10.880424,0.099259,-0.100376,-0.115922,1
-0.877924,1.868115,9.398955,-0.22373,0.158095,0.348768,1
-1.107247,1.241369,10.90632,-0.064301,0.021104,-0.01984,1
0.062121,3.133135,6.644682,-0.015428,-0.136966,0.11231,1
0.61537,4.878655,10.058184,0.431473,-0.036967,0.078895,1
0.450862,4.183949,11.097922,0.152246,0.392717,0.167061,1
-0.640518,1.710643,9.726324,0.318212,-0.001198,-0.448991,1
0.452509,3.112029,9.821676,-0.144167,0.189803,-0.308478,1
-1.54823,0.782273,13.407469,0.238246,0.01043,-0.19908,1
-1.231788,2.519561,9.386531,0.226475,0.026961,0.124823,1
0.879571,-0.457149,11.693234,0.24329,-0.085166,-0.196336,1
0.218396,2.045347,8.809181,-0.047252,-0.069311,0.261523,1
-0.471669,-0.709824,14.319073,0.225895,-0.010278,-0.201336,1
-0.454455,3.796705,11.33443,-0.003536,0.255132,0.104756,1
-0.720302,2.22183,7.781418,0.039262,-0.314866,-0.116423,1
-0.393681,3.285368,12.005784,0.356561,-0.289226,0.104992,1
0.433648,2.254462,8.100555,0.055888,0.100592,-0.175795,1
-0.012125,2.680476,12.011023,-0.550644,0.026124,0.059255,1
-0.185464,3.417992,13.109289,-0.077336,-0.214304,-0.105624,1
-0.581541,1.526526,9.603879,0.396907,-0.331148,0.110672,1
-0.888103,4.617897,10.771002,0.201366,-0.335264,0.102386,1
0.940794,2.55848,11.789035,-0.318076,0.363822,0.068006,1
-0.177082,2.033821,6.575975,-0.545039,0.199873,0.067899,1
-0.912952,0.260159,10.661729,-0.027918,0.05727,0.007329,1
-1.533112,0.3365,9.651031,-0.142694,-0.041861,0.270429,1
0.030686,1.800306,8.153994,0.836872,-0.448661,0.380578,1
0.821641,2.319277,8.155042,0.187279,-0.261542,-0.070446,1
-0.274828,1.818868,7.746391,0.069412,0.156759,0.569803,1
0.426313,2.907105,8.190967,0.077622,0.227449,-0.127481,1
-0.4567,2.37077,7.603888,0.049291,0.268463,0.144481,1
1.829645,0.460143,8.715775,-0.115906,0.233271,-0.256798,1
-1.7792,1.509162,11.686198,0.015893,0.042897,0.236212,1
0.067659,1.905986,7.611971,-0.016112,0.160883,-0.072689,1
0.467777,2.199526,6.918912,0.027986,-0.317216,-0.155159,1
1.01474,1.474284,8.022417,0.07037,0.039097,0.483531,1
-0.064516,1.794019,7.819589,0.073217,0.183175,-0.222862,1
0.069156,1.493594,8.029752,-0.307556,-0.168954,-0.341181,1
0.435744,2.965783,6.845116,0.407154,0.202092,0.475184,1
1.153352,1.815874,12.769047,-0.179463,-0.082028,-0.113028,1
-0.651745,3.913163,10.735525,0.685965,0.804299,0.069206,1
-1.052012,1.91871,9.225466,0.233688,-0.009435,0.034471,1
-0.133672,2.869233,6.893166,-0.050908,0.122767,0.39403,1
0.967289,2.013313,8.445438,-0.068858,0.324839,-0.289759,1
-0.069905,2.532134,11.785292,-0.135878,0.119145,0.05325,1
-0.471969,0.484991,10.88222,0.190175,0.03096,-0.273104,1
-0.469873,1.997446,8.095166,-0.544586,0.255639,-0.519666,1
-0.404309,1.748215,7.514673,-0.015855,-0.025493,0.253863,1
0.28875,2.383943,9.417816,0.274229,-0.14412,-0.251647,1
0.736469,2.302811,11.041788,-0.201427,-0.15901,0.018641,1
0.032333,1.50018,6.570586,0.418614,0.206642,-0.113696,1
0.087867,2.143992,9.979298,0.137479,-0.131579,0.357611,1
-0.036225,2.973117,13.775404,0.233925,0.004412,-0.247722,1
-0.583038,1.597927,11.652818,-0.021306,0.10646,-0.159133,1
0.150587,1.879492,9.764345,-0.200076,-0.008752,0.058273,1
0.521366,1.402883,10.764415,0.080839,-0.07773,-0.229469,1
-0.451311,3.128345,10.737621,0.077232,0.644327,0.087967,1
1.252895,1.517844,7.200626,0.15996,0.435619,-0.209614,1
-0.016466,4.276906,12.242591,0.21947,-0.406353,1.006319,1
0.814756,2.628384,11.434721,-0.188582,0.4737,0.024367,1
-0.096549,2.267185,6.76578,-0.205992,0.026093,-0.061348,1
-0.862506,1.566642,7.964637,0.008722,0.054945,0.141892,1
-1.416504,1.381627,8.727451,0.011965,0.004151,-0.011988,0
0.145797,3.369643,8.57881,-0.131257,0.165828,-0.107199,1
1.840423,3.947741,10.397379,0.361683,0.187485,0.26157,1
0.892294,0.708776,7.989486,0.279113,0.313988,0.006735,1
-0.803379,0.935555,9.45404,-0.089297,-0.082217,-0.004283,1
1.070873,1.854194,9.912237,0.061058,-0.089982,0.06594,1
-0.097896,3.202291,7.023844,0.165573,0.081575,0.214121,1
-0.963995,1.773063,9.919123,0.108277,0.167048,-0.162137,1
0.147593,4.764442,10.248738,-0.006603,-0.172162,0.098139,1
0.742905,2.882705,8.741073,0.055027,-0.34768,-0.067599,1
-0.22618,3.178041,8.393196,0.028251,-0.307156,0.334569,1
-0.368085,1.862577,11.592942,0.504802,-0.182545,0.032902,1
0.432301,1.735491,6.548732,0.192597,-0.198914,-0.406215,1
0.784818,1.831142,13.537549,-0.12104,-0.233581,-0.198941,1
0.151635,3.301834,6.970854,0.248083,-0.010263,-0.083737,1
-0.837957,3.674259,12.221785,0.065599,0.005466,0.020057,1
0.223036,3.759881,11.297906,0.084807,-0.205662,0.095798,1
-0.607437,4.19323,8.569979,0.19245,-0.424648,-0.018644,1
-0.594863,-0.452808,12.19514,0.039521,-0.244426,-0.162555,1
0.811013,3.21711,14.409635,-0.653865,-0.033016,-0.170261,1
-0.805475,1.65436,9.893975,-0.228566,0.029024,0.195581,0
-0.134121,2.680925,10.719958,0.04866,-0.248047,-0.121854,1
0.656086,2.073039,8.05954,-0.057865,0.098105,0.174208,1
0.26914,0.867895,9.273067,0.129198,0.195112,0.0583,1
-0.288899,3.46739,9.052276,0.052481,0.05147,0.234962,1
-0.187859,2.265838,6.789282,0.18315,-0.138569,-0.235865,1
1.461561,1.83683,9.496103,-0.051276,0.274544,-0.142475,1
-0.412093,3.709885,9.364526,0.342054,-0.241612,-0.017553,1
-0.73078,1.790726,9.262738,-0.041616,-0.071003,0.298198,1
-0.670456,1.878144,9.695189,-0.183807,-0.208475,-0.457128,0
-0.24998,3.034789,8.284223,0.209585,0.118952,-0.148782,1
0.127984,2.48618,6.338569,0.446165,-0.198396,0.079027,1
0.098196,1.727408,9.749526,-0.208408,-0.073954,0.109552,1
0.738414,1.45243,7.821236,-0.11783,0.104842,-0.022185,1
1.443598,1.698219,11.650722,-0.32559,0.069367,0.356103,1
0.181123,0.229922,7.801327,0.337537,-0.057755,0.107692,1
-0.030686,2.991679,10.360106,-0.094281,-0.10726,-0.099851,1
0.772543,2.156266,10.261761,-0.051755,-0.27891,-0.019247,1
-1.038091,2.938988,10.513238,0.112638,-0.112588,-0.184431,1
-1.671724,3.720214,11.747122,-0.863432,-0.590571,-0.115833,1
1.765279,2.266886,9.920321,-0.417473,0.029857,0.370164,1
0.095501,1.998045,6.461463,0.281809,0.13606,-0.001924,1
0.073647,2.53917,12.612173,0.277021,0.178172,-0.032114,1
-1.225052,2.114802,9.092692,-0.043072,-0.12254,0.133397,1
-0.523312,1.099613,9.697584,0.050781,-0.085094,0.172442,1
0.20702,0.858315,6.468499,0.056387,-0.017765,0.173996,1
0.946781,0.191302,10.001901,0.006788,-0.032525,0.28359,1
0.248334,3.010989,8.022417,0.000242,-0.296167,-0.262516,1
0.274529,2.027384,6.954538,-0.654152,-0.02229,0.153707,1
0.781225,2.045496,11.075618,0.011983,-0.064966,-0.105334,1
0.835113,1.667981,8.33377,-0.431574,-0.53233,0.130064,1
-1.024619,2.19758,10.865305,-0.313052,-0.62355,0.364702,1
-0.815953,3.709736,10.186767,0.167306,-0.373338,-0.269347,1
-1.597628,1.42339,9.746831,0.76188,0.646997,0.254498,1
-0.665217,3.343597,9.867031,0.774985,0.318916,0.204323,1
0.146246,0.670007,14.412928,0.112447,-0.531778,0.145974,1
-0.775088,3.714825,9.163494,-0.003719,0.05161,0.314703,1
-0.963696,3.004552,9.054371,0.177176,-0.219998,-0.047794,1
-0.317939,0.787063,7.73741,-0.241446,0.063842,-0.372517,1
-0.121547,1.835633,12.735067,0.22099,0.091798,0.022141,1
-0.134121,2.293231,12.795242,0.433307,0.057884,0.078598,1
-0.603844,1.112337,14.017301,-0.076912,0.145131,0.115116,1
-0.70698,2.562821,7.428153,0.002297,0.001924,0.011199,1
0.194745,3.653752,9.370065,0.391779,-0.113258,0.217559,1
-0.331261,1.332679,9.705218,0.025962,-0.014811,0.003492,1
0.524809,0.872386,8.289612,-0.276026,-0.181646,0.141774,1
-0.178728,1.858385,10.843002,-0.579985,-0.418449,0.662503,1
0.064965,1.807192,6.239475,0.324983,-0.003504,-0.064331,1
-1.034798,4.058211,10.224488,-0.05128,-0.165003,-0.45602,1
0.399819,1.007555,8.202044,0.119573,0.621939,0.258134,1
0.136965,2.344574,11.021431,0.097453,0.146112,-0.624364,1
-0.508642,0.483944,11.186088,0.438056,0.438805,-0.183792,1
-0.435744,3.251538,12.543316,-0.156543,-0.149801,0.066707,1
0.107926,3.719465,9.89188,-0.540022,-0.642125,-0.447462,1
0.536634,1.876647,10.278376,0.283501,0.264048,0.244221,1
0.771795,1.250949,6.792724,0.006043,-0.009494,-0.367306,1
-0.502954,1.689537,9.851913,-0.096487,0.364482,-0.083456,1
-0.352367,5.306166,7.765701,-0.003429,-0.438742,-0.026959,1
0.15373,2.315834,10.74765,0.164514,-0.236106,-0.137684,1
-0.929417,2.014211,7.732171,0.248887,-0.284098,-0.284315,1
0.955912,1.949995,10.032288,-0.162873,0.116848,0.055653,1
-0.233365,2.61611,7.527846,-0.032462,0.068207,0.040996,1
-0.571512,3.893404,10.593171,0.472034,0.078916,-0.717229,1
-0.168849,2.549049,7.549251,-0.523818,0.264657,0.108259,1
-1.084794,3.850892,11.297157,0.682548,0.238381,0.339714,1
0.989892,2.064657,8.803044,0.202126,0.140392,-0.169359,1
-0.749491,1.218915,9.815838,0.093435,-0.277204,-0.473765,1
0.068258,3.120261,10.80049,-0.314842,-0.694152,-0.29971,1
-0.181872,0.677641,8.281528,0.00375,0.218602,-0.20422,1
-0.02904,2.379153,6.250103,0.02941,0.011357,0.11575,1
0.920586,1.819766,10.976824,-0.429406,0.157452,0.341143,1
1.148562,0.414787,7.641759,0.711539,-0.149802,0.369892,1
-0.719254,1.48596,9.986184,-0.535193,-0.353126,-0.107516,1
0.232018,1.710643,7.429201,-0.259589,0.112784,0.239547,1
-1.179098,-0.44712,11.548036,-0.550245,0.197132,0.326011,1
-0.508942,3.310216,8.326884,0.033557,0.023108,0.059952,1
0.087119,1.513952,12.409195,0.442731,-0.211359,-0.207565,1
0.531545,2.735861,12.037368,0.225556,-0.159402,-0.050896,1
0.993334,1.83713,9.232202,0.5102,0.787323,0.280537,1
-0.918789,0.595312,12.693005,0.340056,0.661402,0.155623,1
-0.477956,3.379522,10.981165,-0.372508,-0.398327,0.238291,1
-0.653391,2.423161,6.772816,-0.497703,-0.515867,0.217381,1
0.626148,3.579506,11.165282,-0.510081,-0.280834,-0.48777,1
0.922382,2.729424,8.643027,-0.577745,-0.148179,-0.039228,1
0.828826,3.67381,10.34364,-0.105358,0.23546,0.179625,1
0.579595,2.122287,7.473808,-0.211121,0.285719,-0.219479,1
-0.59157,0.604144,11.81538,-0.021439,0.032103,0.035932,1
-0.049397,2.769092,7.008276,-0.083853,0.007656,-0.045658,1
0.267045,1.751508,6.542445,0.181389,0.113945,-0.367291,1
-0.486039,2.150578,7.293134,0.576176,-0.124403,0.241966,1
-0.136067,3.302732,11.419753,-0.024231,-0.019573,0.013716,1
-0.376317,2.884202,6.973848,-0.202372,0.156997,-0.607913,1
-0.351469,3.66902,10.738669,0.041287,0.310875,-0.103105,1
-0.472567,1.872606,7.475455,0.742228,-0.237103,0.370468,1
-0.166154,3.892505,8.347392,-0.005417,-0.131492,-0.317337,1
-0.405507,3.050806,7.164102,0.04929,0.142566,0.267723,1
0.94244,1.825604,11.326796,-0.077599,-0.030347,0.372953,1
1.136586,1.975292,11.639945,0.047863,-0.085094,-0.312139,1
0.686023,2.728526,6.219716,-0.557462,-0.734717,0.017361,1
-0.013023,2.568808,6.920559,-0.27862,0.074149,0.117482,1
0.646057,1.451232,8.134834,-0.64525,-1.14434,-0.447682,1
0.044607,3.724405,8.279133,-0.681031,-0.491575,-0.46434,1
0.055085,2.380949,6.888076,-0.140381,0.503539,-0.476535,1
-0.60115,3.254832,9.534273,0.477584,0.036441,0.511989,1
-0.444126,1.305286,9.655072,-0.306051,0.130161,0.126786,1
0.126337,2.599644,12.575649,-0.26244,-0.105405,0.185283,1
0.844993,2.182761,12.44512,-0.079457,0.105163,0.017744,1
-0.958756,2.744393,14.216686,0.417125,-0.102272,0.089065,1
-0.718356,1.959425,9.573192,0.132326,-0.333928,0.245855,0
-0.741109,0.582139,13.660892,-0.108997,-0.164816,-0.124788,1
0.669258,2.393223,12.177776,0.176657,0.09412,0.016568,1
-0.951122,2.308799,8.600216,0.358238,0.128758,-0.047033,1
0.882714,1.172362,9.2569,0.298898,-0.199927,-0.224136,1
-0.373623,3.662135,7.984097,-0.003218,-0.02719,0.077469,1
1.43776,1.050066,9.518406,0.000583,-0.272813,0.319812,1
-0.318837,2.24069,12.492721,-0.448902,0.234063,-0.075982,1
0.405806,1.370251,6.905889,0.170379,0.001313,-0.091262,1
0.279169,2.947521,8.88672,0.306952,0.350566,-0.372727,1
0.295186,0.964145,7.31903,0.227054,-0.204198,-0.103282,1
-0.499212,0.551902,9.756411,-0.008853,0.010744,0.017256,0
-0.522414,0.528401,9.817934,-0.013425,-0.000385,0.033253,0
0.712219,2.773732,5.733677,-0.280558,-0.102816,-1.065281,1
-0.452659,1.60137,11.549533,0.011762,-0.203589,0.160972,1
-0.771645,2.875071,13.937816,0.268797,-0.060871,0.20347,1
-1.654659,1.752556,10.903027,0.051704,0.546373,0.341884,1
-0.225282,1.694027,6.90559,0.327563,0.145442,0.007366,1
-0.185614,2.111509,6.539451,0.125408,-0.173479,0.108205,1
-0.257165,1.280737,11.701467,0.327847,-0.199624,0.232471,1
-0.943937,1.892814,9.938283,-0.000168,0.003054,0.008281,1
0.643212,1.924398,6.59753,0.319743,-0.018254,-0.455704,1
-0.438289,0.49517,11.086396,0.446244,0.047296,-0.338068,1
-1.04827,2.210004,10.076296,-0.104018,-0.356453,-0.105135,1
-0.071252,4.516408,8.839867,0.009419,0.056646,-0.174161,1
-0.669558,1.335672,9.765842,0.043169,-0.013254,-0.006606,1
-0.258812,2.217788,6.643485,-0.122475,-0.203317,-0.084218,1
-0.654289,3.213667,9.089698,0.042526,-0.266407,0.03409,1
0.589624,2.080673,7.008725,-0.048686,-0.030383,0.239654,1
-0.551154,3.253784,8.952583,-0.132446,-0.257578,-0.289421,1
0.771346,0.876877,6.327043,0.367857,0.094888,0.347045,1
-1.219813,3.678002,8.892708,0.403611,0.536068,0.085664,1
0.284259,2.134711,11.534115,0.135935,0.15415,-0.033861,1
0.041913,2.262096,6.955286,0.286577,0.044537,-0.062765,1
1.058,1.281785,11.634256,-0.116789,-0.040729,0.153398,1
-0.403411,3.463947,11.215128,0.44544,0.062961,0.028007,1
0.082778,2.559827,7.758815,0.184928,0.208221,0.155492,1
-0.388592,2.990481,11.803854,0.037662,-0.143361,0.162488,1
0.233664,2.682122,7.461384,-0.082143,-0.214351,-0.186871,1
-0.241448,-0.635429,11.262879,-0.062341,-0.161116,0.081397,1
-1.061293,1.484463,13.643378,-0.185835,0.535504,-0.247943,1
-0.353864,4.359983,10.977422,-0.252373,0.072788,-0.006277,1
-0.244591,2.432142,6.504723,-0.18096,-0.062387,-0.198759,1
-0.910556,3.312761,8.596623,-0.142244,0.193116,-0.229243,1
0.282463,3.192711,7.129075,0.556272,-8.1e-05,0.327467,1
-0.479902,2.712958,8.975186,-0.737373,-0.538194,-0.115907,1
-0.196392,2.493515,7.537426,-0.317984,0.263771,-0.494577,1
0.536634,0.085023,8.875643,0.25565,-0.014807,0.295117,1
-0.264949,1.194815,10.130633,-0.026563,-0.299236,0.046967,1
-0.651445,2.153422,6.954388,-0.029277,-0.073616,-0.043792,1
-0.136516,0.109572,11.023976,0.079158,0.127438,-0.778101,1
1.233435,-0.058828,9.490714,0.180592,0.062659,0.25635,1
-0.623603,2.575095,11.95474,-0.235511,0.255003,0.614185,1
0.600551,0.116009,10.124795,-0.577696,-0.214096,-0.168863,1
1.188528,1.85599,6.69857,-0.019548,-0.010023,0.227253,1
-0.779579,1.781745,9.575138,-0.61647,-0.540434,0.253287,0
0.075593,2.355202,6.589148,0.274107,-0.152913,0.264672,1
-0.426164,1.606759,7.144343,-0.206734,0.000931,-0.317838,1
0.017214,2.169888,8.548274,-0.012061,0.433893,-0.000854,1
0.510738,2.001039,10.780582,0.149645,0.308608,-0.210739,1
-0.483944,2.742746,7.429351,0.045651,0.156189,0.208659,1
-0.906665,3.732788,9.190289,0.295825,0.208891,0.229485,1
-1.340762,2.883005,11.911031,0.248589,0.131191,-0.145408,1
0.217797,1.853745,7.846982,-0.206653,0.121369,0.111074,1
-0.18756,1.871109,11.432476,0.063231,-0.006912,-0.249138,1
1.097218,-1.071921,15.079642,0.539594,-0.181904,0.32844,1
-0.342188,0.887804,7.711813,0.018185,0.001315,-0.02902,1
0.078736,1.071023,8.380473,0.021475,-0.371454,-0.056428,1
0.375868,0.207319,10.408605,-0.149584,0.021333,-0.092506,1
1.9235,1.268762,9.350007,-0.008362,-0.265667,0.077111,1
-0.625399,1.058898,11.607462,0.002669,-0.037301,0.012306,0
0.489033,2.585124,7.717651,0.029665,-0.613501,-0.032429,1
0.061672,3.170257,11.192375,0.516341,0.230119,0.246866,1
0.252974,1.547332,7.862699,0.209733,0.359124,-0.195327,1
0.079485,2.807262,11.323503,0.044406,-0.360703,-0.124095,1
-0.501008,2.18306,6.035449,0.350535,-0.249559,-0.173343,1
0.448617,2.89483,14.557078,-0.013657,-0.070777,-0.702691,1
0.996478,1.532813,11.686797,-0.124091,0.064513,0.142312,1
1.640439,1.19242,10.009685,0.102274,-0.383206,0.072133,1
-0.226778,0.452808,14.886394,-0.893847,0.22977,0.700557,1
0.951721,1.580264,9.003028,-0.148784,-0.19347,0.001933,1
-1.51979,1.654958,10.415341,-0.273344,0.252803,-0.265762,1
-0.37497,2.103576,6.23693,-0.290283,-0.064135,0.12309,1
-0.69261,4.165687,10.610086,0.222508,-0.202547,0.058629,1
-0.117955,1.33193,14.208753,0.109929,0.079396,0.118497,1
-1.147963,1.059946,9.794732,0.054691,0.011935,0.539232,1
0.626298,2.713258,7.055578,0.252456,-0.110572,-0.030391,1
0.068408,2.968327,6.243067,-0.002581,0.087421,0.078086,1
-0.162562,2.528692,10.871443,0.121423,0.347863,-0.034454,1
-0.457898,2.356849,7.597152,0.229488,0.31785,0.305862,1
0.843346,0.86535,10.143956,-0.032995,0.043227,0.203189,1
1.08689,1.607657,13.643229,-0.046299,0.584008,-0.034334,1
0.320633,4.140839,8.727451,-0.116642,-0.102857,-0.346786,1
0.162263,1.934278,7.474407,0.028853,-0.04296,0.55904,1
0.336949,2.825375,6.520141,-0.237174,-0.12445,0.184647,1
1.07731,1.819167,10.099199,-0.103527,-0.020075,-0.139108,1
-0.582738,3.870501,8.398735,-0.324935,-0.167195,0.001561,1
1.299747,1.696722,10.004745,-0.305628,0.24051,0.047545,1
-0.684527,1.818568,9.874067,0.410626,0.143766,-0.250024,1
0.86086,0.117955,10.947784,0.076317,-0.068918,0.252942,1
0.287702,1.965563,6.48242,0.215173,0.186966,-0.004408,1
-0.977916,2.593806,9.000184,0.107471,0.056769,-0.039152,1
0.346679,2.574197,9.492361,0.101551,-0.416654,-0.159495,1
0.198637,2.24548,10.972034,0.00453,0.074377,0.099278,1
-0.152233,3.405718,6.048772,-0.098034,-0.147225,-0.174849,1
-0.947679,4.168831,8.077054,0.040034,-0.400429,0.139461,1
0.223934,1.378034,13.434114,0.321317,-0.104387,-0.014285,1
-0.111518,2.48124,8.789422,0.071064,-0.066645,-0.173528,1
0.479004,3.80359,12.253668,-1.371563,-0.237522,-0.556395,1
-0.736618,2.209705,9.935739,-0.925916,-0.154472,-0.001177,1
-0.8176,0.102686,10.56982,-0.296562,-0.149779,-0.260447,1
-0.366887,2.691852,8.842711,-0.164221,-0.100631,0.029191,1
1.517095,2.471211,7.818541,-0.461568,0.059631,-0.310337,1
0.681383,0.589324,9.167835,-0.436408,0.26368,0.052151,1
-0.36075,3.262915,6.392607,0.504193,0.545501,0.339804,1
-0.254022,1.862128,10.998528,0.302385,0.211811,-0.569405,1
0.336051,0.953817,11.415262,-0.642202,-0.09121,0.01263,1
-0.180525,1.460962,6.408923,-0.57696,0.050867,0.252412,1
0.254022,2.224674,9.994417,-0.075631,0.245951,0.104794,1
0.804876,1.631008,12.798685,0.077913,0.159289,-0.048422,1
-0.097747,5.23192,7.667056,0.137773,-0.107127,0.068916,1
-0.791404,1.770518,8.675359,-0.322307,-0.19277,-0.055648,1
0.815654,2.5968,13.548027,0.281251,-0.328283,0.160295,1
0.359852,2.451901,12.095298,0.004988,0.299488,-0.00143,1
-0.060774,2.118844,7.357201,0.316654,-0.031235,0.119794,1
1.209335,1.855541,8.948392,0.295811,-0.392243,-0.89394,1
-0.323178,3.66932,12.308454,-0.300143,0.387759,-0.022967,1
0.407902,0.85113,13.011692,0.289201,-0.052397,-0.090763,1
0.760868,1.319506,11.311677,0.345206,0.086657,-0.230375,1
-0.166903,4.056265,8.439899,-0.142358,0.285546,-0.021589,1
0.261506,1.968407,12.010275,0.043102,0.166556,0.037484,1
0.340093,2.576143,6.562653,0.197491,0.293431,-0.01295,1
-0.555944,2.703528,9.240135,0.045843,0.05433,-0.147222,1
1.465752,1.323997,10.160122,-1.127996,-0.106302,-0.504687,1
0.007484,2.330653,7.150031,0.038083,-0.052212,-0.22929,1
0.981659,1.97664,8.302784,0.184803,0.074791,0.02472,1
0.866548,0.8414,9.683064,-0.05358,-0.183662,-0.197095,1
0.385299,3.39494,12.222533,-0.020678,-0.438537,0.024001,1
0.287402,1.494193,6.413264,0.180891,0.212618,-0.151109,1
-0.18292,2.620451,6.868317,0.123101,-0.000378,0.162874,1
0.149838,2.378254,6.374195,0.24974,0.054794,-0.007064,1
0.122595,1.535657,12.383299,0.10525,0.282146,0.137198,1
-1.28882,1.820814,9.262439,0.080679,0.038143,0.211046,1
-1.107547,1.771416,10.129136,-0.063471,-0.392203,-0.096248,1
-1.339415,3.682792,11.998748,0.08656,-0.005596,-0.289207,1
1.285227,-2.528991,12.313694,0.033522,0.274987,0.035906,1
-0.574954,3.739973,9.177116,-0.046762,-0.383159,-0.051941,1
-0.883762,4.124972,10.975476,0.35793,0.516934,-0.089338,1
-0.83661,4.32301,11.355237,0.177751,0.197163,-0.015451,1
1.691183,0.574954,9.751921,0.204682,0.025228,-0.245629,1
0.217348,1.282533,13.206587,0.055324,-0.394479,0.362809,1
-0.309107,1.585952,9.43982,-0.020924,0.043957,0.006515,1
0.561482,1.67816,6.548732,-0.01548,0.013737,0.025458,1
0.621358,0.738115,6.961274,0.160209,0.04484,-0.173542,1
-0.00479,2.745141,5.771847,0.187957,0.055509,0.144998,1
0.558339,2.119143,8.970995,-0.132648,-0.121319,0.476372,1
-1.786834,3.255879,10.902877,-0.379843,0.157191,0.031245,1
1.340163,2.161505,12.078832,0.106864,0.079042,0.199162,1
-0.186961,3.232378,7.224427,0.116348,-0.291693,0.049828,1
-0.874182,1.82276,10.264754,-0.007515,0.005785,0.059991,1
0.652493,1.321602,11.625125,0.102619,-0.101592,0.033489,1
-0.159868,1.363215,9.072783,0.210457,0.002612,-0.078374,1
0.402663,3.49119,6.685398,0.195694,0.154234,-0.190129,1
-0.760718,1.330882,9.769135,-0.843747,-0.087134,0.175749,1
0.330812,1.263223,10.046808,0.02898,0.231595,-0.288185,1
-0.515079,0.872985,9.769734,0.159479,-0.631878,0.346161,1
0.012125,3.033442,8.204289,0.048907,-0.001229,-0.047148,1
-1.589245,3.676505,11.922407,0.555468,0.557824,0.292286,1
-0.680934,1.390309,9.610016,-0.179374,-0.22995,-0.479379,1
0.691712,3.482957,8.855435,-0.209897,-0.009814,0.207876,1
-0.010329,2.945874,8.346793,0.022493,-0.046955,0.079918,1
-0.063917,3.588937,12.378958,-0.327032,0.507628,0.048337,1
-1.510958,1.95254,9.562714,-0.125557,0.075137,0.231832,1
-0.486788,2.772385,10.333312,0.009616,0.02013,-0.035482,1
0.183967,2.443219,8.024812,-0.284671,-0.378564,-0.293425,1
0.294887,2.864443,6.485863,0.210408,0.179952,-0.352429,1
1.092428,2.117796,8.577762,0.036074,0.215435,-0.198566,1
0.465233,2.774331,12.323723,0.440426,0.00054,0.033128,1
-0.640668,3.303181,7.791148,-0.032573,0.138154,0.172309,1
-1.076561,3.119663,11.270663,-0.074253,0.202129,0.191026,1
-0.061971,2.598147,6.515202,-0.019881,-0.312205,0.110031,1
0.349074,1.881288,8.924591,-0.368473,0.37897,-0.109717,1
0.718057,1.939966,9.083411,-0.274922,0.299334,0.049924,1
-0.834964,-0.082329,12.086316,0.014045,0.050638,0.165942,1
-0.658181,0.601749,9.828711,0.00183,-0.00165,-0.009198,0
-0.847388,3.027005,12.303515,0.614733,0.167455,-0.202685,1
-0.469274,3.367996,9.404793,0.013253,-0.199305,-0.208326,1
-0.333506,4.084556,8.204289,0.062916,0.480629,0.036287,1
0.270188,2.720892,11.535612,0.421256,0.631146,0.213802,1
0.789458,1.022075,9.90116,0.119936,0.194557,0.085692,1
-0.19714,2.931504,5.981262,0.085432,-0.236874,-0.081717,1
-0.854872,1.088237,10.268946,-0.128327,-0.237026,-0.090851,1
0.335752,2.426754,6.675668,0.065425,-0.235745,0.137446,1
0.189805,2.1401,8.469987,0.050834,0.045089,-0.216074,1
0.044158,0.836311,8.01134,0.374212,-0.031731,0.475871,1
0.157772,0.623154,10.588082,-0.000928,-0.135248,-0.08041,1
-1.540147,1.344654,9.70402,0.334124,0.125391,0.38453,1
-1.566942,2.209855,9.365724,-0.459309,-0.401627,-0.339378,1
-0.594564,1.463357,9.692644,-0.241765,-0.069528,0.277414,1
-0.232766,2.287543,10.349478,0.513543,-0.136498,0.260697,1
-0.649649,1.67367,9.586066,-0.219665,0.461042,-0.144104,1
0.394879,2.189647,13.130844,0.020184,0.011399,-0.198941,1
-0.310604,3.009492,7.785759,0.121541,-0.522847,0.444136,1
0.792452,1.176254,6.714587,0.139405,-0.003242,0.048168,1
-0.877924,2.659669,9.579928,-0.272235,0.10901,-0.40336,1
-0.732876,2.144441,8.021968,-0.529843,0.127147,-0.383671,1
0.213157,0.084874,7.901918,0.261019,-0.369927,0.062377,1
0.585133,-0.779429,11.82466,0.111715,-0.194571,0.124203,1
0.049996,2.685416,9.998608,0.482395,0.058544,0.171532,1
-0.031285,3.117417,7.594607,-0.160978,0.323335,0.007146,1
-1.157992,3.193908,12.188105,0.385054,-0.287359,0.143588,1
-0.773741,3.178939,11.396551,0.353402,0.00173,0.004787,1
-0.381557,2.657873,11.392659,0.044557,0.124843,0.064023,1
-0.142204,2.953508,6.710396,0.174476,0.243525,-0.222257,1
0.073347,2.965034,6.70336,0.292525,-0.003932,-0.305966,1
1.089135,1.881138,11.081755,0.036429,-0.1639,0.293339,1
0.422272,1.276695,11.169024,0.069195,0.165534,0.123127,1
-0.630639,1.846261,9.65627,-0.710651,0.171473,-0.82364,0
-0.41853,1.825753,9.578881,-0.037656,-0.02245,0.026933,0
